"sobol";"halton";"pseudo"
"-0.99";2.06747559635405;0.0283129864067004;0.641310802322868
"-0.98";1.02847350634021;0.0616451234818342;0.228622041550922
"-0.97";0.666703259314193;0.149159986614261;0.0126457117405876
"-0.96";0.49172005222532;0.173783819442958;0.0813084448040731
"-0.95";0.391669508379733;3.17424536487255;0.305834823214707
"-0.94";0.327594505355887;0.0592805225173843;0.0954342638864745
"-0.93";0.283096324758532;0.0493410216809341;0.0499882269508449
"-0.92";0.250332343313266;0.0674286093036389;1.73076801940531
"-0.91";0.225155998094417;0.0851778702325306;0.915563637840077
"-0.9";0.205184132414087;0.123209872628307;0.00859765202229537
"-0.89";0.188947716791691;0.103605763166051;0.121867158794964
"-0.88";0.175487197298506;0.0753519919133019;0.117231219702044
"-0.87";0.164145745078156;0.0872966738109302;0.757557800564905
"-0.86";0.154456760936183;0.105283788395051;0.116897679057295
"-0.85";0.146079019818976;0.122965788193301;0.118720837979071
"-0.84";0.138757243560153;0.366405031395442;0.557531532848512
"-0.83";0.132296964627934;0.0471359115568189;0.094937981407621
"-0.82";0.126547826521801;0.0603031090222687;0.0526041309005698
"-0.81";0.121392100221737;0.0543696447395989;0.0446363008934685
"-0.8";0.116736563980642;0.0626459334502684;0.0768315061190311
"-0.79";0.112506633085702;0.113723138337757;0.107712733293096
"-0.78";0.108642042138148;0.196010995230375;0.716171197017805
"-0.77";0.105093626012139;0.112474267811642;0.245606518706841
"-0.76";0.101820894138259;1.43722760693931;0.073717201220293
"-0.75";0.0987901867680641;0.0384286497229071;0.0631966467731241
"-0.74";0.0959732635071852;0.0560922941996239;0.118140421507905
"-0.73";0.0933462160653021;0.0278405272353808;0.0543088250983377
"-0.72";0.0908886260755484;0.0433501591643822;0.0283816398662027
"-0.71";0.0885829093257746;0.0426202406241837;0.27201497595306
"-0.7";0.0864138025250692;0.0422050684526656;0.030436399609757
"-0.69";0.0843679595421088;0.0542885068754643;0.0458264590037779
"-0.68";0.0824336320515764;0.0745250938144988;0.0564684305141251
"-0.67";0.0806004154964352;0.0518973572698899;0.0238594644863607
"-0.66";0.0788590457637652;0.0663512171116658;0.0736456969338897
"-0.65";0.077201235367597;0.0996785969085299;0.0862034000092809
"-0.64";0.0756195405127224;0.0641500957873431;0.0977266106452242
"-0.63";0.074107252382331;0.0226183584468239;0.570322962601316
"-0.62";0.0726583074995261;0.0343766515494154;0.329879102052363
"-0.61";0.0712672131698472;0.038419297900231;0.0733900172420274
"-0.6";0.0699289849023831;0.0249171998654815;0.121400923813591
"-0.59";0.0686390933938127;0.0983853184270677;0.043990273598717
"-0.58";0.0673934191903622;0.139020234997236;0.31978228772408
"-0.57";0.0661882135534174;0.0466210165990227;0.821256334750086
"-0.56";0.0650200643729564;0.0373653109722221;0.0410528211898672
"-0.55";0.063885866220198;0.0245429164603708;0.66483505808849
"-0.54";0.0627827938230668;0.0819377050249331;0.119203018381982
"-0.53";0.0617082783977032;0.0383511143154406;0.147172666861483
"-0.52";0.0606599863858874;0.0335158416000344;0.0460475705553445
"-0.51";0.0596358002392719;0.0598497451335007;0.0448888968657528
"-0.5";0.0586338009624663;0.0203819503169879;0.157794573656222
"-0.49";0.0576522521826975;0.0179310665113335;0.598905274169433
"-0.48";0.0566895855574113;0.0316729848203522;0.0253613247844524
"-0.47";0.0557443873654478;0.0266679463822154;0.151723053143945
"-0.46";0.0548153861543905;0.0165450659703304;0.469263461566564
"-0.45";0.0539014413379431;0.0405649401070287;0.134236526568123
"-0.44";0.0530015326540117;0.0298402786876426;0.110139137165956
"-0.43";0.0521147504075131;0.0399518627242677;0.0727642115963573
"-0.42";0.0512402864325671;0.0570713920402154;0.0251365116471666
"-0.41";0.0503774257172557;0.0435382140904946;0.108978293804051
"-0.4";0.0495255386409987;0.0381422612920396;0.0653258997159773
"-0.39";0.0486840737801788;0.2980793875595;0.0185920477040625
"-0.38";0.0478525512422166;0.077803014688376;0.0351891047587019
"-0.37";0.0470305564920808;0.0229361153586197;0.0197421222071773
"-0.36";0.0462177346383842;0.0597225462450257;0.116292478922472
"-0.35";0.0454137851488949;0.0549486344030155;0.0649811693263312
"-0.34";0.0446184569675968;0.0399634548755518;0.764996871388177
"-0.33";0.0438315440074324;0.0586679324710062;0.159553803742113
"-0.32";0.0430528809946277;0.0289282620651571;0.0154773390916858
"-0.31";0.0422823396420729;0.0394988317278134;0.0159232597747295
"-0.3";0.0415198251306591;0.0283390619693885;0.031233810232742
"-0.29";0.0407652728787711;0.077628972975142;0.0802983935900728
"-0.28";0.040018645581339;0.0339714127046704;0.0902151808574454
"-0.27";0.0392799305009666;0.0422790588953586;0.140162618050255
"-0.26";0.0385491369947029;0.483171475878403;0.227759717548535
"-0.25";0.0378262942610073;0.0224033394984035;0.0826416997949563
"-0.24";0.0371114492923922;0.0318259316990889;0.0448132454171246
"-0.23";0.0364046650201095;0.0428560439727282;0.138821398889855
"-0.22";0.035706018638093;0.0269333838296004;0.0793227323239362
"-0.21";0.0350156000941667;0.132109428633841;0.643562100115718
"-0.2";0.0343335107372973;0.0703489077093501;0.0455433489670128
"-0.19";0.0336598621104004;0.0214387628760378;0.0825172017182971
"-0.18";0.0329947748789068;0.0474604203934976;0.537182417934046
"-0.17";0.0323383778859656;0.0262620100772816;0.0917561356223145
"-0.16";0.0316908073257959;0.432820575165185;0.0305456109129295
"-0.15";0.0310522060273122;0.0328503030469026;0.0688325241988972
"-0.14";0.0304227228407299;0.0320772831888406;0.0454709125386083
"-0.13";0.0298025121204141;0.0363411372073432;0.227286670384125
"-0.12";0.0291917332977702;0.0230605271249038;0.0249565924259207
"-0.11";0.0285905505384823;0.0352811811339009;0.0563125878092404
"-0.1";0.0279991324788939;0.0426368395185305;0.146029742713437
"-0.09";0.0274176520367918;0.0428978288724408;0.0594647687426491
"-0.08";0.0268462862923037;0.0255861949591664;0.117424507047981
"-0.07";0.0262852164350451;0.0476018352101965;0.0495268054693
"-0.0599999999999999";0.0257346277740673;0.0283148957632414;0.0265470053472873
"-0.0499999999999999";0.0251947098075549;0.0413508447943637;0.0351541061825729
"-0.04";0.0246656563496018;0.0227267137495269;0.0340864917873185
"-0.03";0.0241476657117694;0.0163910038385343;0.0651964141589809
"-0.02";0.0236409409374866;0.0158503048136429;0.0337426212708057
"-0.01";0.0231456900877064;0.0337328449117973;0.0671758858278892
"0";0.0226621265765709;0.0313012189662252;0.0392300759820481
"0.01";0.0221904695561805;0.105953683846274;0.0433497451770446
"0.02";0.0217309443498883;0.0402164640476328;0.0402255354547091
"0.03";0.0212837829338781;0.033467776413347;0.176873428911819
"0.04";0.0208492244671085;0.0295498043376124;0.0612180184773172
"0.05";0.0204275158700416;0.0385166459467489;0.0347152256909191
"0.0600000000000001";0.0200189124529074;0.333121635741407;0.0579316240424357
"0.0700000000000001";0.0196236785945968;0.277714825690022;0.121332566171755
"0.0800000000000001";0.0192420884736285;0.0272082301850448;0.0330618172347894
"0.0900000000000001";0.0188744268529923;0.0886150804422535;0.0509957983178513
"0.1";0.0185209899210513;0.0471326504986443;0.0760841829383757
"0.11";0.018182086191075;0.205929723194633;0.0180400847203941
"0.12";0.0178580374623906;0.0304683347947762;0.0705112431070719
"0.13";0.0175491798465782;0.0138965273182776;0.0131298143355951
"0.14";0.0172558648626016;0.0325358083955102;0.0494892844514501
"0.15";0.0169784606052694;0.0457961377209345;0.0252803659003417
"0.16";0.0167173529919591;0.0171687408004753;0.118903653227475
"0.17";0.0164729470931227;0.0123326263582278;0.0331008562795198
"0.18";0.0162456685527276;0.0268592322240398;0.0716700267067768
"0.19";0.0160359651054844;0.051553151125256;0.0128727976937942
"0.2";0.0158443081984726;0.0294104468468676;0.20566890264461
"0.21";0.0156711947256211;0.0442460397152714;0.209491868454606
"0.22";0.0155171488844238;0.0436166519053629;0.116869034284377
"0.23";0.015382724165309;0.0211994033670827;0.058729853631895
"0.24";0.015268505485222;0.0467262633819941;0.101433859349418
"0.25";0.0151751114782673;0.0564010899026578;0.112527283324147
"0.26";0.0151031969576852;0.102744401970434;0.0212411294965094
"0.27";0.0150534555650537;0.328984962135084;0.279135901339271
"0.28";0.0150266226244119;0.123389510928772;0.047736395382436
"0.29";0.0150234782210511;0.0296990300308746;0.55785036267536
"0.3";0.0150448505270294;0.0276798797631378;0.0745403162360394
"0.31";0.0150916193980903;0.0217988354811388;0.361422197992175
"0.32";0.0151647202696485;0.0315773561541101;0.103891612751195
"0.33";0.0152651483829022;0.0465760734398979;0.0565513825983003
"0.34";0.0153939633760153;0.0449362955316324;0.0216431035906716
"0.35";0.0155522942797562;0.0284519743947252;0.02598446539972
"0.36";0.0157413449620794;0.0334414848365509;0.0385703080194278
"0.37";0.0159624000720049;0.0258237099572364;0.104212909341533
"0.38";0.0162168315399128;0.600861103010084;0.0330941244047295
"0.39";0.0165061056991878;0.0251245664245579;0.0689630795852336
"0.4";0.016831791103206;0.0201945978084479;0.0776064286670196
"0.41";0.0171955671221674;0.0282191742187201;0.0425705671286222
"0.42";0.0175992334165186;0.0428475202166237;0.0493322400146958
"0.43";0.0180447203979861;0.0145415513906681;0.595571965581954
"0.44";0.0185341008059432;0.03770079594548;0.0296582786133312
"0.45";0.0190696025464109;0.021596755438047;0.088248705780315
"0.46";0.0196536229640145;0.160596622724306;0.0313650406831064
"0.47";0.0202887447443433;0.0442747613469995;0.0393484143403583
"0.48";0.0209777536762191;0.0369256294503514;0.202252780464863
"0.49";0.0217236585413685;0.0671764066283636;0.0372256077314043
"0.5";0.0225297134441371;0.0487276566338452;0.112252836826413
"0.51";0.0233994429476903;0.0220153698520424;0.0209264699566301
"0.52";0.0243366704474719;0.0321903597319718;0.218152288527666
"0.53";0.02534555028984;0.0686750438383593;0.0479571222031558
"0.54";0.0264306042366383;0.0321173533502239;0.125941147943845
"0.55";0.0275967629885674;0.0210765518489217;0.085869525867384
"0.56";0.0288494136160941;0.0605350924367032;0.678057739366142
"0.57";0.0301944539119465;0.0135795792469731;0.0536131307485586
"0.58";0.0316383548811978;0.0230465367016273;0.0955441122552082
"0.59";0.033188232832705;0.0427778437411783;0.053868678201611
"0.6";0.0348519328410236;0.0460544000895061;0.0543803325483499
"0.61";0.0366381257260438;0.0591847413187694;0.101740974236564
"0.62";0.0385564211681886;0.136454540492106;0.0267068374106997
"0.63";0.0406175001658128;0.0311677823311481;0.0412104477314969
"0.64";0.0428332707822546;0.114549834002102;0.107735659035984
"0.65";0.0452170520675567;0.0409468091010338;0.0684234902704377
"0.66";0.0477837922337947;0.0895475794374154;0.0471835365016511
"0.67";0.0505503286931733;0.0810145526940505;0.019913873260223
"0.68";0.0535356995426409;0.0564358603186064;0.0771224621629963
"0.69";0.0567615186448223;0.052551522697013;0.0953962492001626
"0.7";0.0602524298144512;0.0361712067238889;0.0541574161344742
"0.71";0.064036660051329;0.0365486574834283;0.0143841678211112
"0.72";0.0681466976544542;0.0565478040108949;0.0998727101195861
"0.73";0.0726201289548895;0.0438378352463533;0.554233709459415
"0.74";0.0775006780942196;0.0437265912098891;0.0860133907645823
"0.75";0.0828395088643575;0.0301702120474887;0.0373077445540431
"0.76";0.0886968677238371;0.0756310832080959;0.0386209589424194
"0.77";0.0951441750714017;0.0776495549009584;0.142146646746251
"0.78";0.102266711174578;0.108143853443362;0.0450506122827497
"0.79";0.110167099038669;0.0298237845983517;0.218139418448353
"0.8";0.118969866885507;0.142251647335765;0.0650271247249275
"0.81";0.128827490008881;0.308598455562982;0.0248784148325949
"0.82";0.139928484743322;0.0772415887495325;0.0977527043955787
"0.83";0.152508386758178;0.250476146235061;0.0987989650170229
"0.84";0.166864841962365;0.0587789167810527;0.279006789658422
"0.85";0.183378655062916;0.0834762411366022;0.0225549786849111
"0.86";0.202543623825319;0.1108966334102;0.119803155054259
"0.87";0.225009597673026;0.877819849312635;0.131541298923195
"0.88";0.251645927338194;0.0601621635726979;0.14410320686982
"0.89";0.283637284261466;0.117421536908868;0.0717644386229858
"0.9";0.322632748161924;0.37338879478669;0.241075639729372
"0.91";0.370986629537235;0.164816439013933;0.121606461265165
"0.92";0.432166729048736;0.0872572097305529;0.138228173809557
"0.93";0.511491818164925;0.126149043030047;0.0980995643164585
"0.94";0.617580263438427;0.565286628900283;0.543130363082514
"0.95";0.765524399331261;0.167065796212445;0.283843182150329
"0.96";0.984899969034153;0.1255685391946;0.0188256719866807
"0.97";1.34413954937162;0.279938522939493;0.706525195131862
"0.98";2.049100192384;0.0822598333652892;0.758516660322875
"0.99";4.13862732930075;0.292837241749142;0.0884269345076002
